atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
8.0,Krabi,10.0,Thailand,"The Andamanee Boutique Resort Krabi is an amazingly and beautifully little gem away from the hustle and bustle. The location is very nicely nestled against the backdrop of a mountain 800 meters from Noparatthara beach or Noparatthara pier, 3 km from Ao Nang Beach and 15 minutes by long boat to Railay Island. In Addition, from the resort it only takes 2 hours by ferry from Noparatthara pier to Phi Phi Island, Lanta island, Phuket and 45 minutes by speed boat to Yao Noi island and Yao Yai island. Moreover the resort is a walking distance to many local places such as local shops and local restaurants, 7 - 11, Family Mart and Aonang Night Market. ​​ The resort is a must stay for people who want to experience slow and nice relax time and close to beach. Moreover the resort is a gorgeous, peaceful, wonderful running by family who will make the guests’s stay more like being a guest of the family than just a client of a huge organization. ​ A Resort itself is a private, serene and unique place closed to Nopparatthara Beach surrounded with incredible natural beauty and environments of Nopparatthara Natural Park.  50 rooms are building with all comfortable facilities such as a gorgeous swimming pool with Jacuzzi, pool bar, an outstanding two stories lobby combined with a spacious living area and an open air restaurant with a distinctive overlooking swimming pool view. Our room's interior design is reflected the way of living of local people in an Andaman sea. Rooms are divided in 3 styles as 14 Ruan Panya Room, 12 Deluxe Room With Pool View and 24 Deluxe Room. Our resort offers a free Shuttle Bus from and to the beach as followings. From the hotelFrom Aonang Beach or Nopparatthara Beach 09.00 am11.15  pm 11.00 am 01.15  pm 01.00 pm03.15  pm 03.00  pm05.15  pm 05.00 pm.        07.15 pm 07.00 pm Note;   "" Damaged deposit charges baht 2000 will be collected on arrival in cash and it will be returning right away on departure if nothing in the room is not damaged.  View House Rules  ",12.2,10.0,Hotel,8.0,Andamanee Boutique Resort,US$19.47,8.9,Fabulous,6,8.0,"Free Breakfast, Free Parking, Free WiFi, Air Conditioning, Hair Dryers, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Bar, Minibar, Restaurant, Tea & Coffee Making Facilities",10.0,8.0
7.0,Krabi,10.0,Thailand,"Jp Mansion offers various room types.  We have 2 Deluxe twin air-con rooms with private bathroom and cable tv,  3 Deluxe double air-con room with private bathroom and cable tv, 2 Standard double air-con rooms with private bathroom but no tv, 2 Standard double fan rooms with private bathroom no tv,2 Basic twin fan rooms both with a shared bathroom,and 1 Basic double fan room with a shared batroom. We also offer a laundry service that is charged per kg. The melody bar and resturant on the ground floor offers a selection of food and drink with some mats and bags for you to rest your weary heads after a long hot day of sight seeing, whilst relaxing to some international and local ambient music we have free Wi-Fi in the bar area also we also have a travel and tour counter where you can book full and half day tours to take in some of the beautiful sights and wonders of krabi and we can help with all your onward domestic travel needs all at a reasonable hassle free price  View House Rules  ",0.3,7.0,Bed and Breakfast,9.0,JP Mansion,US$3.86,8.1,Fabulous,342,9.0,"Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Ceiling Fan, Hot Showers, Parking, Internet Access, Laundry Facilities, Tours/Travel Desk, Bar, Café, Board Games, Wi-Fi",9.0,6.0
,Krabi,,Thailand,"Conveniently located in Krabi, Kosol Place Aonang is a great base from which to explore this vibrant city. The excitement of the city center is only 15 km away. With its convenient location, the hotel offers easy access to the city's must-see destinations. At Kosol Place Aonang, the excellent service and superior facilities make for an unforgettable stay. For the comfort and convenience of guests, the hotel offers free Wi-Fi in all rooms, Wi-Fi in public areas, car park, airport transfer, BBQ facilities. Experience high quality room facilities during your stay here. Some rooms include television LCD/plasma screen, internet access – wireless (complimentary), non smoking rooms, air conditioning, desk, provided to help guests recharge after a long day. Besides, the hotel's host of recreational offerings ensures you have plenty to do during your stay. Enjoy unparalleled services and a truly prestigious address at the Kosol Place Aonang. Things to note 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 24 hours 4) Payment on Arrival:  Cash and credit card Credit card payment will have 3% surcharge. 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is not included 7) NO smoking in Room, but have smoking area  View House Rules  ",8.6,,Hostel,,Kosol Place Ao Nang,US$30.91,,No Rating,0,,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Common Room, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Microwave, Parking, Reading Light, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Tours/Travel Desk, Wake-up calls, Tea & Coffee Making Facilities",,
8.0,Krabi,9.0,Thailand,"We are proudly to present a small hotel and hostel called The Guest Hotel. We are a new small hostel located in Krabi city center. With the best location, you can travel around the city easily. We offer 2 types of dormitory rooms. 1 is mixed dorm for both male and female. The other dorm is for female only. Both types have 6 bunk beds in each room. We also have 11 private rooms if you want privacy with your loved one or your friend. All rooms come with air-conditioning and bathroom, except dorm, it's shared bathroom. Things to Note and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 1400 Check out Before 1100 Payment on Arrival:Cash and Credit Card Tax Included Breakfast not Included No Smoking in the whole hostel Reception working hours  0800-2400  View House Rules  ",0.2,8.0,Hostel,8.0,The Guest Hotel,US$7.42,8.0,Fabulous,36,7.0,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Card Phones, Cooker, Fridge/Freezer, Hair Dryers For Hire, Hot Showers, Iron / Ironing Board, Microwave, Parking, Reading Light, Security Lockers, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Cafe, Tea & Coffee Making Facilities",9.0,7.0
8.0,Krabi,10.0,Thailand,"Aonang Paradise Resort Krabi is proudly present a perfect heaven for getaways, tranquility amidst lush tropical vegetation. Combining simplicity and friendly staff in an ambience of solitude, cozy and peace where the outside world is almost forgotten. An unrivalled paradise awaits for you.  View House Rules  ",10.4,8.0,Hotel,8.0,Aonang Paradise Resort Krabi,US$20.40,8.6,Fabulous,33,8.0,"Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Hair Dryers, Outdoor Swimming Pool, Parking, Safe Deposit Box, 24 Hour Security, Airport Transfers, Fax Service, Housekeeping, Internet café, Laundry Facilities, Luggage Storage, Reception (limited hours), Room service (limited hours), Tours/Travel Desk, Bar, Minibar, Restaurant, Tea & Coffee Making Facilities",10.0,8.0
6.0,Krabi,8.0,Thailand,"Riverside hotel is located in center of Krabi town. Staying with us make you feel comfortable and relax. Superstore and Vogue department store are just 5 minutes away. Free Wifi, refrigertor, private shower room with hot shower are provided. A big car park is also available with our 24 hours security guards. You can walk 5 minuntes to River of Krabi; Parking is available in the hotel only.  View House Rules  ",0.6,8.0,Hotel,8.0,Riverside Hotel Krabi,US$13.13,7.4,Very Good,22,8.0,"Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Hot Showers, Parking, 24 Hour Reception, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Wake-up calls, Wi-Fi",8.0,6.0
6.7,Krabi,8.0,Thailand,"Krabi PN Boutique House is the boutique hotel in Krabi town. We provide comfortable 18 private rooms and 1 dormitory room on the top of the building with fantastic view. We have the complimentary continental breakfast for our customer who stay with us and all time serve complimentary tea and coffee at the lobby and the valued of excursion advise just make the booking with us 30-50% discount. We are welcome our customer like our parent and well taking care by host hospitality. Thinks to note… We have reception 24 hours. Check-in time: 14.00 Check-out time: 12.00 Cancellation or amendment must be done 7 days before arrival to avoid penalty charge. We accept cash and credit card. If you pay with credit card, there will be 3% surcharge. Breakfast is included. NO smoking in rooms, but we have smoking area.  View House Rules  ",0.7,8.7,Hostel,6.7,Krabi PN Boutique House,US$14.42,8.0,Fabulous,15,9.3,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Common Room, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Terrace, Parking, Reading Light, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Shuttle Bus, Tours/Travel Desk, Wake-up calls, Mini-Supermarket, Tea & Coffee Making Facilities, Wi-Fi",8.7,8.0
8.0,Krabi,9.0,Thailand,"For travelers who want to take in the sights and sounds of Krabi, iRest Ao Nang Krabi is a perfect choice. Situated only 300 meters from Ao Nang, Krabi city center, the guests can enjoy being central yet quiet location. Most of the town's attractions and activities are within reach and is offered directly within the hostel. Our staff can help you to recommend all the city’s must-see attractions or even arrange them for you and your friends. Our Hostel has a capacity of 58 beds with different sizes and comfort level to suit your budget. It is best suited for budget backpackers, travel solo or with a group of friends, who want to enjoy a bit more of comfort, being a hotel style resident. iRest Ao Nang Krabi is a place to find new experiences and new friends on your journey in Krabi. We provide only the bunk-bed type room: 2 persons (1 bunk bed). Guests are able to book without breakfast and book breakfast at the hotel at extra. Bathrooms are shared, separating ladies and Gentlemen. 4 persons (2 bunk beds) or 6 persons (3 bunk beds). Shared bath. Each bed has its own hanging closet, reading light, electrical socket, linens and towel. The Shared Bathrooms are with 12 showers, 12 toilets in total 4 different bathrooms and with free body cleanser. Property Policies & Conditions 1. Check in from 2pm and check out until 12 noon. 2. Cash (THB) or credit card (Visa, MasterCard, JCB) is accepted upon arrival at the hostel. 3. Cancellation policy: (1) At least 7 days in advance notice for free cancellation. (2) The deposit is non-refundable. 4. General policies: (1) Nonsmoking rooms. Smoke in the balcony is allowed (2) No pets are allowed in the hostel area. (3) No weapons or any illegal objects are allowed in the hostel. It is against the laws and we will report police immediately. (4) No visitors or unregistered guests are allowed in the resident. 5.Child and Extra Bed: 0-1 year : Infant 2-4 years : One Child stays free of charge when using existing beds. Up to 5 years : Additional older children or adults are charged THB 500 per night for extra beds.  View House Rules  ",11,10.0,Hostel,8.0,iRest Ao Nang Krabi,US$7.73,9.1,Superb,96,10.0,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Book Exchange, Breakfast Not Included, Card Phones, Hair Dryers, Parking, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, Airport Transfers, ATM, Fax Service, Housekeeping, Late check-out, Luggage Storage, Postal Service, Reception (limited hours), Tours/Travel Desk, Towels for hire, Mini-Supermarket, Tea & Coffee Making Facilities",9.0,10.0
,Krabi,,Thailand,"Chic n Chill is your ideal hostel at Aonang beach.Home is not a place, It’s a feeling! Cleanliness is our priority. We serve with heart and care. We’ll make you feel right at home! With no more than 25 guests at any time, visitors are able to enjoy interacting with other travelers, while not feeling overwhelmed or crowded. We In a very centre, 5 mins walk to beach, surrounded by shops, local restaurants and cafe. Rooms and building are very teens/family friendly with common area along with luxurious bedrooms. Free housekeeping everyday for you. You will find it most enjoyable and comfortable stay. We provide private twin/double bedrooms, a fitting private balcony, private bathroom, air-con,TV,toiletry, hair dryer and tour desk. Late check in is allowed. ※Surroundings※ ★5-10 mins walks to beach, Aonang city center ★1 min walk to night market ★5-10 mins tuktuk to Aonang pier to Phiphi and Railay island. ★Surrounded by 7/11, Family mart, shops, local restaurants and cafe ※Unit※ ★Private room only + Private Bathroom ★2 Guests per 1 Bedroom and 3 adults (odd no. of guests) extra bed is provided ★Balcony ※AMENITIES※ ★FREE outdoor swimming pool surrounded by sun beds with Jacuzzi are hosted by an opposite 3+ stars hotel 30 seconds walks ★Parking ★Wifi ★Towels Things to note * 50% deposit charge for booking period NOV-APRIL*  View House Rules  ",11.2,,Hostel,,Chic N Chill Hostel,US$30.91,7.7,Very Good,1,,"Free Internet Access, Linen Included, Towels Included, Breakfast Not Included, Card Phones, Cooker, Cots Available, Fridge/Freezer, Hair Dryers, Parking, Safe Deposit Box, Steam Room, Swimming Pool, 24 Hour Reception, ATM, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Mini-Supermarket, Tea & Coffee Making Facilities",,
5.3,Krabi,5.3,Thailand,"Simple Hostel is located on Ao Nang Beach, just 5 steps from Paradise Hotel which is our sister. And we are also located in the heart of all things, including food, nightlife and shopping. Just 100 meters away from the hostel. There is a pier that serves all day to see the beauty of Railay. The price is only 100 baht per trip per person. And the hotel has a car rental service. Counter sales and can inquire about everything from the receptionist. We are open for service. Things to note 1) Check in from 13:00 2) Check out Before 12:00 3) Reception working hours: 8:00 – 20:00 If you will arrive at the hostel after 20:00, please let us know in advance. 4) Payment on Arrival: Cash only 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is not included 7) NO smoking in room, but have smoking area 8) Some rooms have has FAN only - no air-con. Please make sure before making a reservation.  View House Rules  ",11.3,4.0,Hostel,8.7,Simple Hostel,US$6.15,6.4,Good,5,7.3,"Free WiFi, Linen Included, Breakfast Not Included, Ceiling Fan, Hot Showers, Security Lockers, Airport Transfers, Housekeeping, Luggage Storage, Wi-Fi",6.7,7.3
,Krabi,,Thailand,"We are situated in Nopparat Thara Beach, Kosol Pool Villa Aonang offers accommodation in Ban Khlong Haeng with access to an outdoor swimming pool, a shared lounge, as well as a 24-hour front desk. This villa features a private pool and a garden. The air-conditioned villa is composed of 3 separate bedrooms, a living room, a fully equipped kitchen, and 4 bathrooms. A flat-screen TV is featured. The villa offers a children's playground. A car rental service is available at Kosol Pool Villa Aonang. Ao Nang Beach is 1.1 km from the accommodation, while Pai Plong Beach is 2.7 km away. The nearest airport is Krabi International, 20 km from Kosol Pool Villa Aonang, and the property offers a paid airport shuttle service. Property Terms & Policies: 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 7:00 – 22:00 4) Payment on Arrival: Cash only. 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is not included. 7) NO smoking in Room, but have smoking area.  View House Rules  ",11,,Hotel,,Kosol Pool Villa Aonang,US$77.26,,No Rating,0,,"Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Ceiling Fan, Dryer, Hot Showers, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Concierge, Housekeeping, Internet Access, Tours/Travel Desk, Tea & Coffee Making Facilities, DVD's, Wi-Fi",,
,Krabi,,Thailand,"Situated 5 minutes’ away from the picturesque Aonang Beach, Vago Budget Krabi Aonang is curated for young travelers, budget businesses and leisure travelers, it is located in Aonang Center, provides cozy rooms with free basic facilities such as Wi-Fi, business centre and tops it off with professional service from friendly staff for an outstanding value for money. All of our guest rooms in Vago Budget Hotel feature modern and comfortable yet budget-friendly stay, 2 Bunk Beds, 4 Bunk Beds, 6 Bunk Beds, Standard Economy Rooms, Standard King Rooms, Standard King with Balcony Rooms, Standard Twin with Balcony Rooms, and Superior Room are delicately appointed with the best comforts for a rejuvenating town retreat. All rooms are strictly Non-Smoking, and can be accessible by an elevator or stairs. Property Terms & Policies: 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 24 hours. 4) Payment on Arrival:  Cash and credit card 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is not included. 7) NO smoking in Room, but have smoking area. 8) We only accept guests at the age of 12 years old or more.  View House Rules  ",10,,Hostel,,Vago Budget Krabi Aonang,US$20.60,,No Rating,0,,"Free Internet Access, Linen Included, Towels Included, Air Conditioning, Cable TV, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Microwave, Outdoor Swimming Pool, Outdoor Terrace, Safe Deposit Box, Self-Catering Facilities, 24 Hour Reception, Housekeeping, Internet Access, Tours/Travel Desk, Wake-up calls, Bar, Meals Available, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Krabi,,Thailand,"Welcome To Sunda Resort, Nopparat Thara Beach, Krabi. Come stay with us at Sunda Resort, where you will always be welcomed with a warm, friendly smile. You will experience nature at its best in the tranquil, garden setting and are just a ten minute walk to beautiful Nopparat Thara beach. Make Sunda Resort your 'Home Away From Home' and discover the true hospitality of Thailand - The Land of Smiles. We are 3-star-boutique resort in the villa or bungalow style.  The property is provided 48 guest rooms and classified to 3 room types; The Canal Side, The Pool side, and the Garden View. Cancellation Policy:  7 Days prior to arrival date, otherwise full booking amount will be charged. No-Show and Early check-out:  Full booking amount will be charged or non-refund. Property Terms & Policies: 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 7:00 – 24:00 4) Payment on Arrival:  Cash and credit card Credit card payment will have 3% surcharge. 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is included. 7) NO smoking in Room, but have smoking area. 8) We only accept guests at the age of 18 years old or more.  View House Rules  ",11.3,,Hotel,,Sunda Resort,US$23.18,,No Rating,0,,"Free Breakfast, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Cable TV, Fridge/Freezer, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Safe Deposit Box, Swimming Pool, Housekeeping, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
,Krabi,,Thailand,"Aonang Nine Pool Villa is situated on Aonang, Our villas offering a balcony or terrace with views of private big swimming pool and garden, the units feature air conditioning, a seating area, cable flat-screen TV and kitchen. A microwave and fridge are also provided, as well as an electric tea pot. Each unit features a balcony, a fully equipped kitchen with a microwave, a seating area with a sofa, a flat-screen TV, a washing machine, and a private bathroom with a shower and a hairdryer. For added convenience, the property can provide towels and bed linen for an extra charge. Property Terms & Policies: 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 24  hours. 4) Payment on Arrival: Cash only.  Cash and credit card Credit card payment will have 3% surcharge. 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is not included. 7) NO smoking in Room, but have smoking area.  View House Rules  ",8.2,,Hotel,,Aonang Nine Pool Villa,US$23.18,,No Rating,0,,"Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, BBQ, Bicycle Parking, Breakfast Not Included, Fridge/Freezer, Hair Dryers For Hire, Hot Showers, Hot Tub, Parking, Safe Deposit Box, Security Lockers, Swimming Pool, Bicycle Hire, Housekeeping, Laundry Facilities, Reception (limited hours), Room service (limited hours), Wake-up calls, Wi-Fi",,
,Krabi,,Thailand,"Kick back with the slow life and laid back tropical vibe at Krabi Home, a cosy hideaway for free-spirited souls on the spectacular Tubkaak Beach. Escape the crowds and be at one with nature in our comfy and homely beach bungalows in Krabi with magnificent views of Hong Islands on the Andaman Sea horizon. Our collection of modern bungalows is located at the very corner of the private and beautiful Tubkaak Beach. The spacious 49 – 55 sqm cottages overlook a lush grass lawn and the heavenly Andaman Sea and feature floor-to-ceiling windows to maximize the gorgeous views. Our two room categories are cosy and inviting and feature all the modern amenities you need to feel at home. Krabi Home Resort is located in Tubkaak Beach. It features rooms with air conditioning. Free Wi-Fi access is available. Other facilities offered include an on-site restaurant. Property Terms & Policies: 1) Check in from 14:00 2) Check out Before 12:00 3) Reception working hours: 06:00 – 21:00 If you will arrive at the hostel after 21:00, please let us know in advance. 4) Payment on Arrival:  Cash and credit card 5) Cancellation or amendment must be made 7 days in advance prior to arrival. 6) Breakfast is included. 7) NO smoking in Room, but have smoking area. 8) We only accept guests at the age of 18 years old or more.  View House Rules  ",18.9,,Bed and Breakfast,,Krabi Home Resort,US$77.26,,No Rating,0,,"Free Breakfast, Free WiFi, Towels Included, Air Conditioning, Outdoor Terrace, Housekeeping, Reception (limited hours), Bar, Restaurant, Wi-Fi",,
5.3,Krabi,10.0,Thailand,"Pitta House is a family-run price-friendly hotel, locating in Krabi Town. Our bedrooms provide clean and  good quality bedding for your restfulness among journey to Thailand. We offer 4 room types to match your travel style, The Double Bed Studio, The Twin Bed Studio, and Private dorm 6 and 8 beds with private bathroom inside. The extra bed and breakfast is optional to fit your budget. We offer Local and American Style Breakfast set altogether with coffee bar. Our staff will always ready to assist you with tour information to help you make the travel plan most effective and smooth. We are proud to host travellers from all around the world who come to visit our lovely hometown. ***Property Policies & Conditions: 1. Cancellation Policy: (1) Nov-Apr: 14 days before arrival. (2) May-Oct: 7 days before arrival. 2. Check in from 14:00 to 23:00. 3. Check out before 12:00 (noon). 4. Payment upon arrival by cash or credit card. - Extra 3% bank surcharge is applied when using credit card. 5. Taxes: included. 6. Breakfast: not included. 7. No curfew. 8. No smoking in rooms, but designated area is provided. 9. Reception Working Hours: 24 hours.  View House Rules  ",0.6,7.3,Bed and Breakfast,6.7,Krabi Pitta House,US$8.76,8.0,Fabulous,8,8.0,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Washing Machine, Airport Transfers, Housekeeping, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Meals Available, Tea & Coffee Making Facilities, Wi-Fi",10.0,8.7
8.0,Krabi,7.0,Thailand,"All guest accommodations feature thoughtful amenities to ensure an unparalleled sense of comfort. Besides, the hotel's host of recreational offerings ensures you have plenty to do during your stay. Enjoy unparalleled services and a truly prestigious address at the Aonang 88 Hostel. Our brand new facilities are cleaned regularly to ensure everything is super clean for our guests. Inside we’ve provided an electrifying atmosphere with modern finishing’s, quirky lighting design and music systems. Our staffs are friendly, up for a chat and always willing to assist you with anything you might need. At Aonang 88 Hostel, the excellent service and superior facilities make for an unforgettable stay. While lodging at this wonderful property, guests can enjoy luggage storage, tours, newspapers, lockers. Locker(we charge 200 b as deposit for lock and key , towel and blanket ) on checkout , after returning the items will be refundable the deposit of 200b. *Cancellation Policy* 1) Low Season: 16 April – 31 Oct. - Cancelled more than 7 days before date of arrival, no fee charge - Cancelled or modified later, 1 night of the reservation will be charged - No show, total price of reservation will be charged  2) High Season: 01 Nov – 19 Dec and 11 Jan – 15 April. - Cancelled more than 14 days days before date of arrival, no fee charge - Cancelled or modified later, 1 night of the reservation will be charged - No show, total price of reservation will be charged  3) Peak Season: 20 Dec - 10 Jan. - Cancelled more than 21 days days before date of arrival, no fee charge - Cancelled or modified later, 1 night of the reservation will be charged - No show, total price of reservation will be charged  View House Rules  ",11.2,7.0,Hostel,8.0,Aonang 88 Hostel,US$6.00,7.9,Very Good,191,8.0,"Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Common Room, Hot Showers, Security Lockers, 24 Hour Reception, Airport Transfers, ATM, Housekeeping, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Mini-Supermarket, Wi-Fi",10.0,7.0
9.0,Krabi,9.0,Thailand,"At iRest Ao Nang Seafront, every effort is made to make guests feel comfortable. To do so, the hostel provides the best in services and amenities. While lodging at this wonderful property, guests can enjoy Wi-Fi in public areas, safety deposit boxes. iRest Ao Nang Seafront offers 14 elegant rooms and 58 comfy hostel beds. All are tastefully furnished and many even provide such comforts as air conditioning, desk, balcony/terrace. Besides, the hostel's host of recreational offerings ensures you have plenty to do during your stay. iRest Ao Nang Seafront is a smart choice for travelers to Krabi, offering a relaxed and hassle-free stay every time. 1. Check-in Time: from 14:00 to 23:00. 2. Check-out Time: before 12:00 (noon). 3. Payment: Full balance must be paid in cash only upon checking in. 4. Cancellation Policy:  Up to 3 days advance notice before the arrival date is required. 5. Child and Extra Bed: 0-1 year : Infant 2-4 years : One Child stays free of charge when using existing beds. Up to 5 years : Additional older children or adults are charged THB 500 per night for extra beds. 6. Reception Working Hours: from 09:00 to 23:00. 7. Pets are not allowed.  View House Rules  ",11.1,7.0,Hostel,10.0,iRest Ao Nang Seafront,US$17.68,7.1,Very Good,34,7.0,"Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Card Phones, Hot Showers, Hot Tub, 24 Hour Security, Bicycle Hire, Housekeeping, Late check-out, Luggage Storage, Reception (limited hours), Games Room",2.0,6.0
8.0,Krabi,9.0,Thailand,"AreeTara is your ideal boutique resort situated in the heart of AoNang, it could not be better for sampling the sights which AoNang has to offer, 10-15 minute walk to the beach and close proximity to all local bars and restaurants. Home is not a place, It’s a feeling! Cleanliness is our priority. We serve with heart and care.We’ll make you feel right at home! It is a modern setting resort with luxurious rooms. You will find the most enjoyable,elegance and comfortable stay. Location,location,and location! Our resort is located at Aonang, Krabi near beach and night market. ※Surroundings※ ★5-10 mins walks to beach, Aonang city center ★5-10 mins Tuktuk to Aonang pier to Phiphi island. ★Surrounded by shops, local restaurants and cafe ★1 min walk to night market ★7/11, Family Mart around the corner ★Airport transfer and Breakfast paid able upon request. ※AMENITIES※ ★Private room ★Private bathroom ★Balcony, Air-Con , Bathtub ★Outdoor swimming with sun beds with Jacuzzi ★Free Wifi ★Free Towels, Shampoo, Conditioner, Body Soap ★Restaurant, Room Service You are welcome to check in early if your rooms are ready otherwise it is always safe to leave your luggage with reception until the time. Things to note * 50% deposit charge for booking period NOV-APRIL*  View House Rules  ",11.2,7.0,Hotel,7.0,Aree Tara Resort,US$23.02,8.1,Fabulous,5,8.0,"Free Parking, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Cots Available, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Currency Exchange, Housekeeping, Luggage Storage, Tours/Travel Desk, Wake-up calls, Café, Meals Available, Mini-Supermarket, Minibar, Restaurant, Tea & Coffee Making Facilities",10.0,8.0
7.1,Krabi,8.4,Thailand,"Sleep Well Hostel is a hostel for backpackers located in a convenience area of Krabi Town. Free WiFi and parking are available. Both dormitory and private rooms are equipped with air conditioning. The area is popular for snorkeling and diving. This is our guests' favorite part of Krabi. Wat Kaew Korawaram is 400 m from Sleep Well Hostel, while Chaloem Rattanankosin Stadium is 900 m away. The nearest airport is Krabi Airport, 13 km from the property. ***Property Policies & Conditions: 1. Cancellation policy: At least 2 days advance notice for free cancellation. 2. Check in from 14:00 to 22:30. 3. Check out before 11:30. 4. Payment upon arrival by cash. 5. Age restriction: 8-50 year old. 6. Reception working hours 07:00-22:30.  View House Rules  ",0.2,8.0,Hostel,9.1,Sleep Well Hostel,US$7.73,8.6,Fabulous,24,8.9,"Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Dryer, Hair Dryers, Hot Showers, Parking, Security Lockers, Airport Transfers, Bicycle Hire, Housekeeping, Late check-out, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Wi-Fi",9.1,9.3
