atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
,Langkawi,,Malaysia,"Red Eagle Hostel is the association of 4 different operation center, we had a GYM, GYM Cafe, Kayak and Canoe Center and Dormitory Hostel. All located in one private area, about 3 minutes by car to Pantai Cenang. It's a very calm and quiet place. We offer comfortable rooms equipped with wireless internet in public areas access. Standard Grade room with Aircon and Basic Grade room with Fan only. We also organize lots of outdoor activities like kayaking, survival camp on a remote island near Langkawi, jungle tracking and many more. We also provide a chill hangout spot for guests include movies night, jamming session, gym cafe, and bar. Our friendly staff will always be welcoming all guests and treat all as a family. Terms & Conditions: Cancellation policy: 1 day before arrival day. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 13:00 to 22: 00. Check out from 08:00 to 12: 00. Payment upon arrival by cash. Taxes included. Breakfast not included. Lockout from 23:00 until 08:00. Child-friendly. Non-smoking but we have a certain smoking area.  View House Rules  ",unknown,,Hostel,,Red Eagle Hostel,US$5.79,9.1,Superb,1,,"Free Internet Access, Free WiFi, Air Conditioning, Breakfast Not Included, Common Room, Reception (limited hours), Towels for hire, Cafe",,
6.0,Penang,4.0,Malaysia,"If what you're looking for is a conveniently located hotel in Penang, look no further than Ros Heritage Motel. From here, guests can enjoy easy access to all that the lively city has to offer. With its convenient location, the hotel offers easy access to the city's must-see destinations. Ros Heritage Motel in George Town features 2-star accommodations with a shared lounge. The property is located a 4-minute walk from Wonderful Museum, 1.1 km from 1st Avenue Penang and a 20-minute walk from Rainbow Skywalk at Komtar. The tour desk can help arrange some activities and free WiFi is at guests' disposal. Guests at the guest house will be able to enjoy activities in and around George Town, like cycling. ***Property Policies & Conditions: 1. Cancellation policy: At least 1 day advance notice for free cancellation. 2. Check in from 14:00 to 20:00. 3. Check out before 12:00 noon. 4. Payment upon arrival by cash only. 5. No Smoking in the whole hostel. 6. Reception working hours 05:30-20:00.  View House Rules  ",unknown,6.0,Hotel,10.0,Ros Heritage Motel,US$4.91,6.9,Good,1,8.0,"Free Internet Access, Free WiFi, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Ceiling Fan, Hair Dryers, Hair Dryers For Hire, Hot Showers, Iron / Ironing Board, 24 Hour Security, Bicycle Hire, Housekeeping, Luggage Storage, Reception (limited hours), Towels for hire, Restaurant, Wi-Fi",8.0,6.0
,Penang,,Malaysia,"From Argyll Inn, guests can enjoy easy access to all that the lively city has to offer. With its convenient location, the hotel offers easy access to the city's must-see destinations. Argyll Inn also offers many facilities to enrich your stay in Penang. Free Wi-Fi in all rooms, daily housekeeping, Wi-Fi in public areas, family room are just a few of the facilities that set Argyll Inn apart from other hotels in the city. Hotel accommodations have been carefully appointed to the highest degree of comfort and convenience. In some of the rooms, guests can find internet access – wireless (complimentary), air conditioning, television, shower, hair dryer. Besides, the hotel's host of recreational offerings ensures you have plenty to do during your stay. ***Property Policies & Conditions: 1. Cancellation policy: At least 3 days advance notice for free cancellation. 2. Check in from 2.00pm to 11.30pm 3. Check out  7.30am- 12:00 pm 4. Payment upon arrival by cash and Card. 5. For Non-Malaysian Guest, RM10 for each room per night as Tourism tax implemented starting 1st Sept 2017. 6. NO smoking in Room, but have smoking area. 7. Reception working hours 7.30am-11.30 pm  View House Rules  ",unknown,,Hotel,,Argyll Inn,US$7.65,,No Rating,0,,"Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Hair Dryers, Iron / Ironing Board, 24 Hour Security, Housekeeping, Late check-out, Reception (limited hours), Wi-Fi",,
,Penang,,Malaysia,"WOW Hotel Penang is a modern designed boutique hotel located in the heart of Georgetown, Penang. Stylishly designed rooms with maximum comfort. All rooms with complimentary Wi-Fi internet, air-conditioning, coffee & tea making facilities, a bathroom with free toiletries and hair-dryer. Our featured facilities include rooftop sky jacuzzi overlooking the city view, kids club and games room.WOW Hotel offers a premier location and high quality accommodation at reasonable and competitive rates. If you are looking for a hotel in downtown Penang, wanting to save on your hotel stay and spend more on your destinations. Look no further than WOW Hotel Penang. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out from 07:00 to 12:00 . Reception working hours: 07:00 to 01:00 . Payment upon arrival by credit cards, debit cards. Taxes not included - occupancy tax 2 MYR per room per night Tourism Tax for non-malaysian only 10 MYR per room per night Breakfast not included. No curfew. Child friendly. Non smoking except specific areas.  View House Rules  ",unknown,,Hotel,,WOW Hotel Penang,US$19.99,,No Rating,0,,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Cable TV, Children's Play Area, Elevator, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Key Card Access, Parking, 24 Hour Reception, 24 Hour Security, Bicycle Hire, Express check-in / out, Housekeeping, Luggage Storage, Tea & Coffee Making Facilities, Pool Table, Wi-Fi",,
,Penang,,Malaysia,"WELCOME TO AIGOH HOTEL The First Heritage Hotel in the heart located in the heart of Georgetown city center  come and enjoy our cool , unique and penangites atmosphere! AIGOH hotel  is located right in the heart of the heritage Square, in one of Penang coolest Heritage areas. We are within 5 minute walk from the Bus Station and all the major sights with Mall, Markets, Famous Food , bars, and restaurants around the corner. We offer great value accommodation for everyone, with further discounts for groups traveling together. We have a selection or private rooms, family rooms and shared dorm rooms for 6, 8, 10  people. We are here to welcome you to Penang and Selamat Datang ! Hit all points, Aigoh Hotel is recommended for transit guest that would like to enjoy a short night in the heritage city. ***Property Policies & ConditionsL 1. Cancellation Policy: 1 day before arrival. 2. Check in from 14:00 to 23:00. 3. Check out before 12:00 (noon). 4. Payment upon arrival by cash or credit card. 5. Taxes: not included. (1) A tourist tax of MYR10 per person per night is applied to all foreign guests. (2) This tax is not included in the room rate and must be paid upon check-in. (3) Guests with a valid Malaysian Identity Card or valid permanent residents MY PR Card are exempted. 6. Breakfast: not included. 7. No curfew. 8. No Smoking in the whole hostel. 9. Reception Working Hours: 24 hours. 10. Age Restriction: Below 12 years must be accompanied by Adult. 11. The maximum period of stay is of 14 days.  View House Rules  ",unknown,,Hostel,,Aigoh Hotel,US$7.24,,No Rating,0,,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Air Conditioning, Ceiling Fan, Common Room, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Reading Light, 24 Hour Reception, Luggage Storage, Towels for hire, Cafe, Restaurant, Wi-Fi",,
,Penang,,Malaysia,"Home is where the heart belongs. Come home to My Guesthouse 109! The guesthouse is located at Lebuh Melayu (Malay Street) or better known as Thai Gu Ao. We create the “home” sensation for all guests to ensure a tranquil stay in Penang, Prince of Wales Island. By blending Santorini and oriental style, we have 7 units only. To enhance the ambiance, we have a make-a-wish well and open air walkway and garden for good ventilation. One of our astonishing facilities is the kitchen area and washing area available for guests only; do your cooking here despite being miles away from home. Other than that, we have indoor cats in house, they are very friendly. **Things to note & policies** Free cancellation: 3 days before the arrival Check in from: 15:00 Check out before: 11:00 Reception time: 15:00-17:00 Payment on arrival: cash and credit card Tax included in room rate Breakfast not included No smoking in the whole hostel  View House Rules  ",unknown,,Hostel,,My Guesthouse 109,US$11.47,8.9,Fabulous,1,,"Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Microwave, Self-Catering Facilities, Washing Machine, Express check-in / out, Internet Access, Reception (limited hours), Tea & Coffee Making Facilities, Wi-Fi",,
4.0,Penang,4.0,Malaysia,"All rooms with both air-conditioner and fan .Free WIFI in the rooms and common areas .Library with books and free computer to use with internet. Many local hawker stalls within 5 minutes walking distance.Located at the Heritage trail of Georgetown .Walking distance to main attractions such as Kapitan Keling Mosque,St-George Anglican Church,Kuan Yin Teng Temple,Khoo Kongsi,KOMTAR -transport hub,Prangin Mall and 1st Avenue Shopping complex, nightlife entertainment ,Little India,Kimberley Street (oldest street) and so on.  View House Rules  ",unknown,4.0,Bed and Breakfast,6.0,Muntri House,US$6.49,4.3,Rating,90,6.0,"Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Ceiling Fan, Hair Dryers, Key Card Access, Bicycle Hire, Internet Access, Laundry Facilities, Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",4.0,2.0
,Penang,,Malaysia,"ST Hostel offers simple air-conditioned, quiet and comfy accommodation with free WiFi access. The clean, modern bathroom and shower facilities are shared. Many historical places are in walking distance from ST hostel. The Pinang Peranakan Mansion is located at the same street just 0.4Km away. The bustling little India neighborhood is behind the hostel within 1 minute walking distance. The Cruise Terminal to Pulau Langkawi, the Bus terminal to Penang international airport, Penang national park, BatuFeringghi beaches and night market are just 0.7Km away. Delicious local foods at Chulia street, Love lane pubs and cafes, tourists hot spots, and fascinating street arts are just within 5 to 10 minutes walking distance. ST Hostel offer a clean environment within a unique 3 storey shop building,it is located in the heart of Georgetown and easily accessible either from the Bayan Lepas Airport or Butterworth Train Station besides normal road transportation as well as Ferry terminal. George Town, has the most number of pre-war buildings in all of South East Asia which are still intact. That is why, the island is known as Penang Heritage City. ***Property Policies & Conditions: 1. Cancellation policy: At least 3 days advance notice for free cancellation. For late cancellation charged first night balance due. In the event of No show, FULL payment charged 2. Check in from 14:00 to 22:00. 3. Check out before 12:00 noon. 4. Payment upon arrival by cash only. 5. No Smoking in the whole hostel. 6. Age restriction: 7+. 7. Reception working hours flexible and non fix (within check in window)  View House Rules  ",unknown,,Hostel,,ST Hostel,US$8.11,6.9,Good,1,,"Free City Maps, Free Internet Access, Free WiFi, Air Conditioning, Breakfast Not Included, Common Room, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Microwave, Reading Light, Security Lockers, Utensils, Internet Access, Reception (limited hours), Board Games, PlayStation, Wi-Fi",,
2.0,Penang,10.0,Malaysia,"Well-placed in the restaurants, family fun, beaches area of Penang city. With its convenient location, the hotel offers easy access to the city's must-see destinations. At MN Ferringhi Inn, every effort is made to make guests feel comfortable. To do so, the hotel provides the best in services and amenities. To name a few of the hotel's facilities, there are free Wi-Fi in all rooms, 24-hour security, convenience store, taxi service, ticket service. The hotel features 14 beautifully appointed guest rooms, many of which include television LCD/plasma screen, clothes rack, mirror, towels, internet access – wireless. The hotel's recreational facilities, which include boats, water sports equipment rentals, wind surfing, water sports (motorized). ***Property Policies & Conditions: 1. Our Cancellation Policy: The guest can cancel free of charge until 1 day before arrival. The guest will be charged the first night if they cancel within 1 day before arrival. If the guest doesn’t show up they will be charged the total price. 2. Check in Timing: From 02:00 PM (14:00) to 11:00 PM (23:00) Early Check In Before 02 pm Will Charges Rm 10.00 Per Hour. 3. Check Out Timing: Before 12:00 noon Last Check out Time Is 11:59am. 4. Late Check Out after 12:00 Pm Will Be Charge Per Hour Rm 10.00. 5. Payment Mode: We accept Card/ Cash guest can pay Via Master card/Visa Card/Cash Payment. Payment Type Included (GST 6%) . 6. Age Restriction: All children are welcome. All children under 10 years are charged MYR 15 per night for extra beds. All further older children or adults are charged MYR 30 per night for extra beds. The maximum number of extra beds in a room is 1. 7. Reception Counter Open 24 Hours. 8. Taxes not included. 2% tax for horitage tax penang city(HTP) 6% tax for government sales service tax (SST)  View House Rules  ",unknown,4.0,Hotel,10.0,MN ferringhi Inn,US$6.37,7.1,Very Good,3,6.0,"Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Card Phones, Ceiling Fan, Fridge/Freezer, Hot Showers, Key Card Access, Parking, Safe Deposit Box, 24 Hour Reception, ATM, Business Centre, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Wake-up calls, Tea & Coffee Making Facilities, DVD's",8.0,10.0
5.3,Penang,5.3,Malaysia,"Summer Tree Hotel Penang is situated in George Town, an 10-minute walk from KOMTAR Bus Terminal and has a shared lounge. All rooms in the hotel are equipped with a kettle. With a private bathroom fitted with free toiletries, rooms at Summer Tree Hotel Penang also boast free WiFi, while certain rooms include a city view. All units are fitted with a flat-screen TV with satellite channels. Speaking English, Indonesian and Malay at the 24-hour front desk, staff are always on hand to help. We look forward your visit to Penang! ***Property Policies & Conditions: 1. Cancellation policy: At least 3 days advance notice for free cancellation. 2. Check in from 15:00 to 23:00. 3. Check out before 12:00 noon. 4. We accept cash and card payment. 5. Taxes not included (RM2 Heritage Fee per room per night for both Malaysian and non-Malaysian and RM10 Tourism Fee per room per night for non-Malaysian). 6. Reception working hours: 24 hours  View House Rules  ",unknown,4.7,Hotel,8.0,Summer Tree Hotel Penang,US$13.32,5.5,Rating,6,5.3,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Dryer, Elevator, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Parking, Reading Light, Safe Deposit Box, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Fax Service, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Wake-up calls, Minibar, Tea & Coffee Making Facilities, Vending Machines, Wi-Fi",5.3,4.7
,Penang,,Malaysia,"Heliconia Hotel got the name from Heliconia Flower, is a beautiful flower with multi-colour bracts and varied flower structure. This unique and colourful hotel is a 5 story building contains up to 45 rooms feature 6 types of room category from Deluxe Queen, Deluxe Twin, Deluxe Queen with Window, Deluxe Twin With Window, Studio Room with Balcony and Family Suite. All guest rooms come with air conditioning, a flat-screen TV with satellite channels, a kettle, a bidet, a hairdryer and a desk. Heliconia Hotel complemented with limited private parking for hotel guest, high-speed internet, 24 hours Front Office, 24 hours Security guard, and lift with key card system access to ensure guest privacy. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24 hours reception . Taxes not included - tourism tax 10 MYR per room per night Breakfast not included. No curfew. Child under 18 must be with guardian and checking in to private rooms. Non smoking.  View House Rules  ",unknown,,Hotel,,Heliconia Hotel Penang,US$14.25,,No Rating,0,,"Free City Maps, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Breakfast Not Included, Cable TV, Elevator, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Parking, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Housekeeping, Late check-out, Luggage Storage, Room service (limited hours), Wake-up calls, Wi-Fi",,
