atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
,Kuta,,Indonesia,"Meet your best host in the bustling of Kuta Legian, Bali, and experience the real authentic feelings out of this tropical paradise island. Our warm and friendly atmosphere will make you forget that you’re away from home. Combined with great location, XOXO Kuta Legian Hostel offers you tons of facilities every travelers need with affordable budget. XOXO Kuta Legian Hostel features an accommodations with sleek and modern design. All dormitories are air-conditioned and equipped with comfortable and spacious  LARGE SPACE bunk beds with personal lights and electric outlets. WiFi is available throughout the property. Terms and Conditions: Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out from 07:00 to 12:00 . Reception hours: 07:00 - 23:00 Payment upon arrival by cash. Taxes included. Breakfast not included - 25000 IDR per person per day. No curfew. We do not accept customers younger than 18 years of age. No smoking in Room, but we have a smoking area.  View House Rules  ",unknown,,Hostel,,XOXO Kuta Legian Hostel,US$5.45,,No Rating,0,,"Cooker, Hair Dryers, Linen Not Included, Microwave, Towels Not Included, Utensils, Housekeeping, Reception (limited hours), Tours/Travel Desk, Wi-Fi",,
,Kuta,,Indonesia,"Legian Village Hotel is a budget hotel offering 80 rooms, some of which are bungalows located on the ground floor and designed with a private garden. At an affordable rate for the budget tourist we offer complete facilities: laundry service, money changer, restaurant & bar, swimming pool, Internet Corner and Spa. Other Guest's needs such as shops, a supermarket, entertainment centre and a bank can be found near the hotel, just a short walk away. Legian Village Hotel is located in the heart of Legian, which is part of the Kuta district, one of our most famous tourist destinations with creamy waves stretching in either direction only a short 200 meters walk away.  The hotel is split into two areas by the local street. The North Wing (JONI I) is the main precinct and has its own Restaurant and Spa, while the South Wing (JONI II) is separate across the street, and requires a short walk to reach the restaurant and spa at the North Wing. Both North Wing and South Wing have the swimming pool and Internet corner. Legian Village Hotel is close to the hustle and bustle of Kuta but far enough away for a peaceful stay. It is only 200 meters to Legian Beach, 3 kms from Ngurah Rai International Airport and half an hour's short drive to Denpasar, the Capital City of Bali. We are proud to offer you Balinese hospitality and service of a standard to make you feel like you never left home. Our guests who usually become our friends usually say when leaving, 'Until We Meet Again', which translates very easily into Indonesian 'Sampai Jumpa Lagi'. We look forward to being able to provide you with a memorable holiday in Bali - 'The Island Of the Gods'.  View House Rules  ",unknown,,Hotel,,Legian Village Hotel,US$14.00,,No Rating,9,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Cable TV, Fridge/Freezer, Parking, Reading Light, Safe Deposit Box, Swimming Pool, 24 Hour Reception, 24 Hour Security, ATM, Beauty Salon, Currency Exchange, Direct Dial Telephone, Fax Service, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Room service (limited hours), Tours/Travel Desk, Bar, Café, Mini-Supermarket, Restaurant, Wi-Fi",,
,Gili Trawangan,,Indonesia,"Gili Nyepi is a small family-run resort  (Indonesian& Dutch) with 4 private bungalows set in a tranquil lush green garden. The bungalows at Gili Nyepi , air conditioning and fan, garden views, nice big bathrooms, private terraces, a daily housekeeping service, laundry service on request ,WiFi connection and included breakfast. Gili Nyepi is situated on the tiny little island Gili Trawangan in Indonesia, where there are no cars, no motorbikes, and no police. Its the perfect coral island with incredible water & wildlife, fringed with white sands and swaying palm trees in a sparkling ocean just off the north-west coast of Lombok, with its great diving and snorkeling opportunities and laid-back charm. Gili Nyepi  also has a yogastudio ~TheYogaHouse~ with yoga and meditation classes  on request We hope to welcome you soon, everybody at Gili Nyepi will provide service with a big smile, ensuring to lend a helpful hand, offering you an enjoyable vacation.  View House Rules  ",unknown,,Hotel,,Gili Nyepi,US$13.21,,No Rating,75,,"Free Breakfast, Free City Maps, Free WiFi, Air Conditioning, Book Exchange, Ceiling Fan, Outdoor Terrace, Safe Deposit Box, Bicycle Hire, Housekeeping, Laundry Facilities, Postal Service, Tours/Travel Desk",,
,Gili Trawangan,,Indonesia,"Introducing VILLA PHYPHY, Gili Trawangan.  A 5 Quaint, nouveau style rooms, 10 meters swimming pool, central location, 5 minutes walk to the beach and harbor. All the amenities; all bedrooms with AC,  free Internet, free breakfast, bar with large screen 48 inch satellite TV! Experienced and friendly  staffs await you! Villa Phyphy is your Oasis away from home. our staffs here ready to assists all your need to make your stay enjoyable. just 5 minutes walk to bar and nightlife. So,  welcome to Gili Trawangan! We're located in a Famous small tropical island surrounded by crystal clear water, white sandy beaches, beautiful free dive sites and easily accessible snorkel spots directly from shore. It is so easy to fall in love with this island – once you put your feet on the island it is hard to find a good reason to leave again, welcome to Gili Trawangan! Cancellation Policy: Any cancellation needs to be made at least 5 days before the arrival. If the booking is during the peak season, the cancellation needs to be made at least 7 days before the arrival  View House Rules  ",unknown,,Bed and Breakfast,,Villa Phyphy,US$0.01,,No Rating,0,,"Free Airport Transfer, Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Cable TV, Card Phones, Cots Available, Fridge/Freezer, Hair Dryers, Hot Tub, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Security, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Tours/Travel Desk, Bar, Meals Available, Tea & Coffee Making Facilities",,
8.0,Kuta,4.0,Indonesia,"Bali Sorgawi Hotel is a friendly budget hotel situated in downtown Kuta Beach between Rivoli Pub and Bank BNI 46/Kencana Mini market, across from Legian Paradiso Hotel All of the cosy and comfortable rooms include a private shower/toilet, colour TV, fridge, air-conditioning, hot/cold water system and an international direct dial telephone. The hotel's facilities include a swimming pool, a Gym, free wifi and safe deposit lockers. Our hotel is a doorstep away to numerous cafes and restaurants, pubs, art markets, and of course Kuta Beach.  View House Rules  ",unknown,6.0,Hotel,7.0,Bali Sorgawi Hotel,US$11.00,6.7,Good,79,8.0,"Free Breakfast, Free Parking, Free WiFi, Air Conditioning, Fitness Centre, Hot Showers, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Reception, Airport Transfers, Direct Dial Telephone, Fax Service, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Restaurant",9.0,5.0
,Kuta,,Indonesia,"Operating a 24-hour front desk, Kondra Premiere is situated within 50 m of the vibrant Legian Street. It features an outdoor pool and rooms with a private balcony or terrace overlooking the greenery. Wi-Fi is accessible for free in all areas. Kondra Premiere is 100 m from Kuta Beach, 200 m from Beachwalk shopping mall and a 20-minute drive from Ngurah Rai International Airport. Air-conditioned rooms are simply equipped with a safe, wardrobe and towels. Some units feature a flat-screen cable TV, while a shower is included in all en suite bathrooms. Luggage storage facilities and motorbike parking spaces are among the on-site conveniences. Staff can assist with airport transfers and area shuttles at additional fees. This property also has one of the best-rated locations in Kuta! Guests are happier about it compared to other properties in the area. Terms and Conditions: Free Cancellation:3 Day before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival:Cash and Credit Card, but extra Charge for credit card service fee, extra 3% Reception working hours 8:00 - 21:00 Tax included Breakfastnot included No pets The Standard Twin room and Superior Twin room online can be converted into Double Room. Please contact with us in advance for the special request.  View House Rules  ",unknown,,Bed and Breakfast,,Kondra Premiere Guest House,US$9.16,,No Rating,0,,"Free Internet Access, Free WiFi, Linen Included, Air Conditioning, Outdoor Terrace, Swimming Pool, 24 Hour Reception, Airport Transfers, Wi-Fi",,
,Gili Trawangan,,Indonesia,"Giyat Kodong Homestay is newly renovated and cozy homestay that consists out of 6 private rooms. The rooms are equipped with double or single beds, a private bathroom with shower and terrace. There are rooms that feature AC and rooms with fan. All rooms offer enough space to store your luggage in a build-in closet. We offer free breakfast, Wi-Fi, towels and toilet paper. We also offer laundry service and bicycle rental. We are just a 5 minutes walk from the best snorkeling spots. We will make sure you get everything you need to make sure you enjoy your still with us to the fullest!  View House Rules  ",unknown,,Bed and Breakfast,,Giyat Kodong Homestay,US$5.78,,No Rating,2,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Outdoor Terrace, Self-Catering Facilities, Washing Machine, 24 Hour Reception, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Tea & Coffee Making Facilities, Wi-Fi",,
,Gili Trawangan,,Indonesia,"Gili Sapontanoya is located in Gili Trawangan, 700 m from Sunset Point. The bed and breakfast has a sun terrace and views of the garden. Guests can enjoy a meal at the restaurant or a drink at the bar, while breakfast is served in the room. Guests also benefit from free WiFi access. Rooms at Gili Sapontanoya come with air conditioning and a flat-screen TV with satellite channels. The rooms are equipped with a private bathroom fitted with a shower. There is a 24-hour front desk at the property. The staff can assist with ticketing and tour arrangements. A selection of activities are offered in the area, such as horse riding and snorkelling. The bed and breakfast also offers bike hire. Turtle Conservation Gili Trawangan is 1 km from Gili Sapontanoya, while Gili Trawangan Art Market is 1.2 km from the property. The nearest airport is Lombok International Airport, 53 km from the property.  View House Rules  ",unknown,,Hotel,,Gili Sapontanoya,US$6.12,,No Rating,0,,"Free Parking, Free WiFi, Towels Included, Air Conditioning, Breakfast Not Included, Card Phones, Hot Showers, Outdoor Terrace, Parking, Reading Light, Housekeeping, Late check-out, Reception (limited hours), Café, Restaurant",,
,Gili Trawangan,,Indonesia,"Lievera bungalow located in Gili Trawangan,  this accommodation offer a wooden building with garden view. Lievera bungalow only 5 minutes walk from the main harbour and the center island. This accommodation  have private bathroom and AC in each room and offer free breakfast. Lievera bungalow  offer rent bike service with good quality bike and good price.  This bungalow also offer snorkeling,  diving and transport service. And the helpful staff can help you to know everything about the island and the city,  they can help you to arrange your holiday. Cancelation policy : 48 hour before arrival Check in from 12:00 to 17:00 Check out before 11:00 Payment upon arrival by cash Taxes included in room rate Breakfast included.  View House Rules  ",unknown,,Bed and Breakfast,,Lievera Bungalow,US$11.56,,No Rating,0,,"Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Card Phones, Outdoor Terrace, Internet Access, Late check-out, Reception (limited hours)",,
,Gili Trawangan,,Indonesia,"Alfia Gili Kita Bungalow offers rooms have a private terrace with views of the garden. You can arrange diving and snorkelling with the help of the hotel staff. Alfia Gili Kita Bungalow provides brightly painted rooms with simple furnishings. Rooms include a TV, wardrobe and seating area in the terrace. The private bathroom comes with a shower. Alfia Bungalows operates a 24-hour front desk with concierge services. The hotel also provides laundry, ironing services and airport transfers upon request. Free WiFi is provided in all areas of the hotel. Things to note & policies: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 12.00 AM Check out Before 10.30 AM Payment on Arrival:Cash Only Tax Included Breakfast Included NO smoking in Room, but have smoking area Reception working hours 24 Hours  View House Rules  ",unknown,,Bed and Breakfast,,Sister Alfia Inn,US$6.61,,No Rating,3,,"Free Breakfast, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, 24 Hour Reception, 24 Hour Security, Bicycle Hire, Late check-out, Laundry Facilities, Reception (limited hours), Wake-up calls, DVD's",,
,Gili Trawangan,,Indonesia,"True North is smaller personal hostel, a place where you can meet new friends and have an awesome time but still get a good night sleep in a comfy and clean bed. We’re the little sister and next door neighbour of famous Broken Compass Hostel. That means if booking with us you also get free access to their premises such as two swimming pools and a restaurant and bar with amazing food and drinks. We have both dorm rooms and private double rooms available, all with air conditioning and hot water. Each dorm bed has a privacy curtain, reading light and a personal locker with charging point inside so you can charge everything safely while you’re out having fun. All dorm rooms have their own bathroom attached to it and we also offer all guests towels and blankets for the beds. The dorm rooms are under renovating, will coming soon. We have fast stable WiFi throughout the property and everyone that stays with us is entitled to a complimentary breakfast of pancakes, fruit, toast, juice and as much tea and coffee as you can drink. ***Property Policies*** Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 13:00 to 21:00. Check out before 11:00 AM. Payment upon arrival by cash, credit cards. Taxes included. Breakfast included. No curfew. Non smoking. Pets are not allowed.  View House Rules  ",unknown,,Hostel,,True North,US$13.21,,No Rating,0,,"Free Breakfast, Free Parking, Free WiFi, Air Conditioning, Hot Showers, Outdoor Swimming Pool, Parking, Security Lockers, Airport Transfers, Bicycle Hire, Internet Access, Bar, Restaurant, Wi-Fi",,
8.0,Gili Trawangan,10.0,Indonesia,"Close to the beach and very central location , Villa Phyphy 3 Gili Trawangan, a series of local chain accommodation in Gili Trawangan. Experienced so well in managing other villa Phyphy 1 and villa Phyphy 2 in Gili Trawangan and Bali. We deeply understand your needs and We know that you'll love to enjoy the beautiful beach and sunset of Gili trawangan. that is why we continue built villa Phyphy 3 the latest one and near the beach. This 5 bedrooms accommodation rented by bedroom but also can be rented for the groups and all the bedrooms are overlooking the swimming pool with lounge chair, facilities : AC, Hot Water, Free breakfast, Wifi, safe deposit box, friendly staff, restaurant and location near the harbor just 70 meters from the beach. very central location and close to everything. villa Phyphy 3 consists of  3 bedrooms with double bed (queen size ) and 2 bedrooms with twin beds.  we look forward to welcome you to our nice and clean villa! ***Property Policies & Conditions: Cancellation policy: 72 hours before arrival. Check in from 12:00 to 23:00. Check out before 11:00. Payment upon arrival by cash. Credit card is accepted Taxes included Breakfast included General: No curfew. No Smoking. No pets Reception working hours 08:00-23:00.  View House Rules  ",unknown,10.0,Bed and Breakfast,10.0,Villa PhyPhy 3,US$9.91,9.7,Superb,9,10.0,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Card Phones, Hair Dryers, Outdoor Swimming Pool, Parking, Safe Deposit Box, Swimming Pool, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Shuttle Bus, Bar, Meals Available, Restaurant",10.0,10.0
8.0,Kuta,8.0,Indonesia,"Offering an outdoor pool, Gora Beach Inn is situated at the lively Legian Street. Free WiFi access is available throughout the property. Free parking space and daily housekeeping are also provided. Each room here will provide you with a seating area, wardrobe and desk. Private bathroom also comes with a shower. Gora Beach Inn operates a 24-hour front desk that provides luggage storage. Airport transfer can also be arranged with an additional charge. Other facilities offered at the property include a garden, on-site mini market and a sun terrace. Various dining options can be found within a 2-minute walk from the property. The hotel is a 2-minute walk from Beachwalk Bali, a 3-minute walk from Kuta Beach and a 10-minute drive from Bali Denpasar International Airport. ***Property Policies*** Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00. Check out before 12:00 noon. Payment upon arrival by cash. Taxes included. Breakfast included. No curfew. No pets. No smoking in room, but have smoking area. The maximum period of stay is of 14 days.  View House Rules  ",unknown,6.0,Bed and Breakfast,8.0,Gora Beach Inn,US$5.60,8.0,Fabulous,5,8.0,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Ceiling Fan, Parking, Safe Deposit Box, Swimming Pool, 24 Hour Reception, Express check-in / out, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Wake-up calls, Restaurant, Wi-Fi",10.0,8.0
